customerid,loanno,Month,Loan Amount,EMI Amount,Interest Rate (%),Repayment Period (Months),Credit Score,Credit History (Years),Outstanding Balance Amount,Bank Statement,payment
Cus0868,Loan0007,April,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0007,May,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",0
Cus0868,Loan0007,June,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0007,July,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0007,August,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0007,September,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0007,October,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",0
Cus0868,Loan0007,November,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0007,December,488387.36,8020.93,6.34,26,724,20,449577.23,"Transactions: 8, Deposits: 46140.81, Withdrawals: 30431.19",1
Cus0868,Loan0006,January,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,February,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,March,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,April,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,May,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,June,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,July,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,August,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",0
Cus0868,Loan0006,September,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,October,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,November,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0868,Loan0006,December,452881.79,13358.55,9.92,23,791,5,353005.21,"Transactions: 23, Deposits: 98904.81, Withdrawals: 63447.32",1
Cus0869,Loan0003,January,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,February,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,March,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,April,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,May,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,June,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,July,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,August,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,September,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,October,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,November,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0003,December,314990.53,12188.17,6.36,14,832,9,15711.59,"Transactions: 24, Deposits: 94297.72, Withdrawals: 23063.85",1
Cus0869,Loan0008,January,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,February,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,March,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,April,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,May,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,June,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",0
Cus0869,Loan0008,July,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,August,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,September,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,October,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,November,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0008,December,228256.35,11802.51,5.04,44,640,9,109520.65,"Transactions: 17, Deposits: 27332.16, Withdrawals: 17875.46",1
Cus0869,Loan0001,January,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,February,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,March,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,April,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",0
Cus0869,Loan0001,May,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,June,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,July,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,August,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",0
Cus0869,Loan0001,September,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,October,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,November,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0869,Loan0001,December,234263.81,12875.66,12.27,37,766,2,198651.57,"Transactions: 16, Deposits: 40119.92, Withdrawals: 50337.96",1
Cus0870,Loan0010,January,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,February,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,March,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,April,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,May,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,June,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,July,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,August,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,September,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",0
Cus0870,Loan0010,October,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,November,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0010,December,449789.23,11339.45,6.42,51,714,20,269993.83,"Transactions: 11, Deposits: 24510.69, Withdrawals: 88142.39",1
Cus0870,Loan0009,January,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,February,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,March,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,April,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,May,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,June,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,July,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,August,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,September,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,October,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,November,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0009,December,231936.67,8869.67,6.35,38,802,11,229117.42,"Transactions: 12, Deposits: 56510.54, Withdrawals: 18542.87",1
Cus0870,Loan0005,January,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,February,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,March,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,April,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",0
Cus0870,Loan0005,May,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,June,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,July,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",0
Cus0870,Loan0005,August,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,September,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,October,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,November,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0870,Loan0005,December,385943.32,12640.37,14.94,12,710,3,190083.27,"Transactions: 21, Deposits: 82070.98, Withdrawals: 86874.04",1
Cus0871,Loan0006,January,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,February,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,March,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,April,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,May,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,June,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,July,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,August,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,September,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,October,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,November,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0006,December,228413.87,10855.54,12.95,22,752,15,224089.96,"Transactions: 12, Deposits: 84952.27, Withdrawals: 50376.82",1
Cus0871,Loan0007,January,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,February,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,March,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,April,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,May,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,June,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,July,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",0
Cus0871,Loan0007,August,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,September,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",0
Cus0871,Loan0007,October,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,November,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0007,December,253402.54,14067.14,7.97,38,752,10,154272.08,"Transactions: 7, Deposits: 53920.32, Withdrawals: 60449.83",1
Cus0871,Loan0004,January,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,February,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,March,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,April,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,May,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,June,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,July,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,August,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",0
Cus0871,Loan0004,September,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,October,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,November,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0871,Loan0004,December,221309.18,12017.71,13.7,45,818,19,143468.16,"Transactions: 29, Deposits: 62672.27, Withdrawals: 45276.75",1
Cus0872,Loan0003,January,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,February,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,March,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,April,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,May,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",0
Cus0872,Loan0003,June,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,July,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,August,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,September,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0003,October,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",0
Cus0872,Loan0003,November,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",0
Cus0872,Loan0003,December,429082.94,12501.01,3.16,16,709,16,149346.19,"Transactions: 26, Deposits: 71494.1, Withdrawals: 25456.65",1
Cus0872,Loan0001,January,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,February,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,March,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,April,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,May,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,June,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,July,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,August,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,September,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,October,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,November,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0001,December,316705.24,13617.33,11.29,38,835,4,254102.25,"Transactions: 8, Deposits: 16919.36, Withdrawals: 65252.82",1
Cus0872,Loan0002,January,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,February,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,March,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,April,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,May,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,June,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",0
Cus0872,Loan0002,July,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",0
Cus0872,Loan0002,August,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,September,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,October,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",0
Cus0872,Loan0002,November,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0872,Loan0002,December,358065.02,9874.33,3.44,14,679,20,298910.46,"Transactions: 8, Deposits: 52859.95, Withdrawals: 24700.8",1
Cus0873,Loan0006,January,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,February,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",0
Cus0873,Loan0006,March,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,April,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,May,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,June,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,July,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,August,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",0
Cus0873,Loan0006,September,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,October,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0006,November,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",0
Cus0873,Loan0006,December,354766.56,10330.36,5.7,56,707,8,241270.52,"Transactions: 30, Deposits: 62739.69, Withdrawals: 78265.4",1
Cus0873,Loan0005,January,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,February,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,March,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,April,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,May,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",0
Cus0873,Loan0005,June,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,July,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,August,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,September,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,October,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
Cus0873,Loan0005,November,237098.71,11372.8,6.34,58,655,20,149874.26,"Transactions: 5, Deposits: 91969.84, Withdrawals: 79947.61",1
